timestamp,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,demand
2019-10-29 03,1572332400,99.66,101.76,ENE,7,12,,99,6.8,7,,,16100,2.9,,3,,,7.3,5.2,4071
2019-10-29 04,1572336000,99.66,101.76,NNE,2,8,,98,7,7.2,,,19300,2.8,,6,,,7.2,5.2,4104
2019-10-29 05,1572339600,99.63,101.73,E,8,16,,97,7.2,7.6,,,9700,2.7,,7,,,7.9,7.3,4316
2019-10-29 06,1572343200,99.66,101.77,ENE,7,16,,97,7.9,8.3,,,1600,2.6,,3,,,8.4,7.7,4837
2019-10-29 07,1572346800,99.66,101.77,E,8,7,,99,8.2,8.4,,,800,2.6,,,,,8.6,8.3,5455
2019-10-29 08,1572350400,99.71,101.82,SSE,15,14,,99,8.4,8.6,,,600,2.7,,,,,8.6,8.4,5628
2019-10-29 09,1572354000,99.75,101.86,SE,12,5,,99,8.5,8.6,,,400,2.9,,,,,9,8.5,5763
2019-10-29 10,1572357600,99.76,101.87,SSE,15,18,,99,9.4,9.6,,,600,2.9,,,,,9.6,8.5,5828
2019-10-29 11,1572361200,99.74,101.85,SE,14,12,,99,10.9,11,,,6400,2.9,,7,,,11,9.5,5853
2019-10-29 12,1572364800,99.77,101.88,SSE,15,22,,91,10.2,11.5,,,9700,,,7,,,11.6,10.9,5879
2019-10-29 13,1572368400,99.74,101.85,SSE,15,17,,87,10.8,13,,,16100,2.8,,7,,,13,11.5,5828
2019-10-29 14,1572372000,99.75,101.86,S,17,18,29,78,11.5,15.3,,,16100,2.7,,7,,,15.7,13.2,5852
2019-10-29 15,1572375600,99.76,101.86,SW,23,18,,70,10.7,16.2,,,16100,2.8,,7,,,16.5,15.5,5873
2019-10-29 16,1572379200,99.79,101.89,SSW,19,19,32,65,10.6,17.2,,,24100,2.9,,6,,,17.2,15.8,5885
2019-10-29 17,1572382800,99.82,101.93,SSW,20,15,,67,9.5,15.4,,,24100,3,,7,,,17.2,15.4,5951
2019-10-29 18,1572386400,99.89,102,SSW,20,11,,71,9.6,14.8,,,24100,3,,7,,,15.4,14.6,6110
2019-10-29 19,1572390000,99.97,102.08,W,27,11,,71,9.6,14.8,,,24100,3,,8,,,15.1,14.7,6093
2019-10-29 20,1572393600,100,102.11,SSW,19,3,,72,9.8,14.7,,,24100,3,,8,,,15,14.3,5939
2019-10-29 21,1572397200,100.02,102.13,SSE,16,17,,74,9.6,14.2,,,24100,3.1,,5,,,14.9,14,5667
2019-10-29 22,1572400800,100.08,102.19,SSW,20,15,,82,10.4,13.4,,,24100,3,,6,,,14.4,13.3,5243
2019-10-29 23,1572404400,100.12,102.23,WNW,28,11,,84,10.5,13.1,,,24100,3,,6,,,13.4,13,4825
2019-10-30 00,1572408000,100.17,102.28,NNE,2,19,,88,8.3,10.2,,,24100,2.7,,7,,,13,10.2,4484
2019-10-30 01,1572411600,100.19,102.3,NE,3,16,,89,7.8,9.6,,,24100,2.2,,7,,,10.2,9.5,4297
2019-10-30 02,1572415200,100.25,102.36,NNE,2,10,,86,6.9,9.2,,,24100,1.7,,8,,,9.7,9.2,4171
2019-10-30 03,1572418800,100.27,102.38,NE,4,15,,84,6,8.6,,,24100,1.4,,7,,,9.2,8.6,4129
2019-10-30 04,1572422400,100.32,102.43,NNE,2,14,,80,5,8.2,,,24100,1.4,,6,,,8.6,8.2,4170
2019-10-30 05,1572426000,100.35,102.46,NNE,3,12,,81,5,8,,,24100,1.5,,8,,,8.2,8,4358
2019-10-30 06,1572429600,100.41,102.53,ENE,7,15,,81,4.9,7.9,,,24100,1.5,,8,,,8,7.8,4890
2019-10-30 07,1572433200,100.45,102.57,ENE,6,14,,81,4.8,7.8,,,24100,1.6,,7,,,8,7.8,5549
2019-10-30 08,1572436800,100.46,102.58,NE,4,16,,80,4.5,7.7,,,24100,1.7,,7,,,7.8,7.7,5739
2019-10-30 09,1572440400,100.48,102.6,ENE,6,18,27,77,4.4,8.2,,,24100,1.8,,7,,,8.2,7.7,5852
2019-10-30 10,1572444000,100.43,102.55,NE,5,23,,66,2.8,8.7,,,24100,1.9,,7,,,8.7,8.2,5939
2019-10-30 11,1572447600,100.47,102.59,ENE,5,18,,64,2.5,8.9,,,24100,1.9,,7,,,9,8.6,5984
2019-10-30 12,1572451200,100.42,102.54,NE,5,15,,71,3.9,8.8,,,16100,1.9,,8,,,9,8.8,5973
2019-10-30 13,1572454800,100.31,102.44,ENE,5,18,,82,5,7.9,,,12900,1.9,,8,,,8.9,7.9,6037
2019-10-30 14,1572458400,100.19,102.32,NE,4,15,,91,6,7.4,,,9700,1.9,,8,,,7.8,7.3,6024
2019-10-30 15,1572462000,100.09,102.22,NE,4,26,,93,5.9,7,,,9700,1.9,,8,,,7.3,7,6021
2019-10-30 16,1572465600,100.08,102.21,NE,4,25,,94,6,7,,,6400,1.8,,8,,,7.2,7,6063
2019-10-30 17,1572469200,100,102.12,NE,4,25,,94,6,6.8,,,6400,1.7,,8,,,7.1,6.8,6081
2019-10-30 18,1572472800,99.89,102.01,NE,4,26,,95,5.8,6.5,,,6400,1.8,,6,,,6.8,6.5,6189
2019-10-30 19,1572476400,99.77,101.89,NE,5,25,,95,5.8,6.5,,,8100,1.8,,8,,,6.5,6.4,6134
2019-10-30 20,1572480000,99.76,101.88,NNE,2,12,,95,5.6,6.3,,,6400,1.8,,8,,,6.6,6.3,5979
2019-10-30 21,1572483600,99.63,101.75,NE,5,21,,96,5.7,6.3,,,8100,1.8,,8,,,6.4,6.2,5735
2019-10-30 22,1572487200,99.52,101.63,ENE,5,24,,96,6.1,6.7,,,8100,1.8,,8,,,6.7,6.3,5371
2019-10-30 23,1572490800,99.39,101.5,ENE,6,21,,96,6.2,6.8,,,8100,1.7,,8,,,6.8,6.7,4942
2019-10-31 00,1572494400,99.23,101.34,ENE,6,19,,97,6.4,6.9,,,8100,1.6,,8,,,6.9,6.8,4575
2019-10-31 01,1572498000,99.17,101.28,NE,5,13,,98,6.7,7,,,6400,1.5,,8,,,7,6.9,4388
2019-10-31 02,1572501600,99,101.11,NE,5,19,,98,6.5,6.8,,,9700,1.4,,8,,,7,6.8,4238
2019-10-31 03,1572505200,98.96,101.07,NE,3,11,,98,6.2,6.5,,,6400,1.4,,8,,,6.9,6.5,4171
2019-10-31 04,1572508800,98.86,100.96,NNE,3,14,,97,6,6.4,,,8100,1.4,,8,,,6.6,6.4,4193
2019-10-31 05,1572512400,98.77,100.87,NNE,3,11,,98,6.2,6.6,,,4800,1.3,,8,,,6.8,6.5,4410
2019-10-31 06,1572516000,98.69,100.79,NE,3,11,,97,6.3,6.7,,,4800,1.3,,8,,,6.7,6.5,4931
2019-10-31 07,1572519600,98.6,100.7,NE,4,17,,96,5.9,6.5,,,4800,1.3,,8,,,6.8,6.5,5556
2019-10-31 08,1572523200,98.56,100.66,NNE,2,10,,97,6,6.4,,,4800,1.3,,8,,,6.5,6.4,5784
2019-10-31 09,1572526800,98.56,100.66,NE,3,13,,98,6.1,6.5,,,2400,1.4,,4,,,6.5,6.4,5885
2019-10-31 10,1572530400,98.43,100.53,NNE,3,12,,98,6.3,6.6,,,2400,1.5,,3,,,6.7,6.4,5981
2019-10-31 11,1572534000,98.33,100.42,NE,4,14,,98,6.5,6.8,,,4000,1.6,,7,,,6.8,6.6,6053
2019-10-31 12,1572537600,98.26,100.35,NNE,2,9,,97,6.5,6.9,,,3200,1.7,,6,,,7,6.7,6056
2019-10-31 13,1572541200,98.03,100.12,NE,3,23,,97,6.6,7.1,,,3200,1.6,,6,,,7.1,6.8,6067
2019-10-31 14,1572544800,97.93,100.01,NNE,2,10,,96,7,7.6,,,4000,1.5,,7,,,7.6,7,6030
2019-10-31 15,1572548400,97.63,99.71,NE,4,23,,97,7.6,8.1,,,8100,1.4,,8,,,8.1,7.3,6011
2019-10-31 16,1572552000,97.65,99.73,NNE,3,9,,96,7.7,8.3,,,4000,1.4,,7,,,8.3,8.1,6065
2019-10-31 17,1572555600,97.36,99.43,ENE,5,20,,97,7.8,8.3,,,6400,1.3,,8,,,8.3,8.1,6118
2019-10-31 18,1572559200,97.17,99.24,NE,5,6,,98,8.9,9.2,,,9700,1.2,,8,,,9.2,8.3,6082
2019-10-31 19,1572562800,97.23,99.3,S,17,16,,98,8.5,8.8,,,4000,1.2,,8,,,9.3,8.7,5981
2019-10-31 20,1572566400,97.35,99.42,S,19,30,41,98,9.4,9.6,,,16100,1.2,,8,,,9.6,8.9,5865
2019-10-31 21,1572570000,97.42,99.49,SSW,21,29,47,85,7.7,10,,,24100,1.3,,6,,,10.6,9.7,5634
2019-10-31 22,1572573600,97.48,99.55,SSW,20,42,60,84,6.4,9,,,24100,1.3,,7,,,10.2,9,5277
2019-10-31 23,1572577200,97.49,99.57,SSW,19,44,64,83,4.7,7.4,,,24100,1.3,,6,,,8.9,7.4,4874
2019-11-01 00,1572580800,97.45,99.53,SSW,19,45,66,82,3.5,6.4,,,24100,1.3,,7,,,7.3,6.4,4557
2019-11-01 01,1572584400,97.46,99.54,WSW,24,41,54,87,3.7,5.8,,,24100,1.3,,7,,,6.3,5.8,4363
2019-11-01 02,1572588000,97.78,99.87,W,27,46,81,76,0.1,4,,,24100,1.4,,7,,,5.8,4,4282
2019-11-01 03,1572591600,98.1,100.19,W,26,37,61,79,0,3.2,,,16100,1.3,,8,,,3.9,3.2,4240
2019-11-01 04,1572595200,98.3,100.4,W,27,37,57,85,0.5,2.8,,,24100,1.4,,7,,,3.2,2.4,4319
2019-11-01 05,1572598800,98.55,100.65,W,27,38,60,84,0.1,2.6,,,24100,1.3,,6,,,3,2.5,4538
2019-11-01 06,1572602400,98.79,100.9,W,27,38,59,78,-0.8,2.6,,,24100,1.5,,4,,,2.8,2.5,5014
2019-11-01 07,1572606000,99.03,101.14,W,27,41,59,71,-1.9,2.8,,,24100,1.6,,2,,,3,2.4,5663
2019-11-01 08,1572609600,99.24,101.35,W,27,37,61,67,-2.9,2.7,,,24100,1.7,,7,,,2.8,2.4,5894
2019-11-01 09,1572613200,99.45,101.57,W,26,31,50,64,-3.3,2.9,,,24100,1.8,,7,,,3,2.7,5961
2019-11-01 10,1572616800,99.62,101.74,W,26,30,49,60,-3.7,3.3,,,24100,1.9,,8,,,3.3,2.9,6059
2019-11-01 11,1572620400,99.73,101.86,W,27,45,62,56,-4.2,3.9,,,24100,2,,8,,,4,3.3,6117
2019-11-01 12,1572624000,99.83,101.96,W,27,26,53,58,-3.4,4.2,,,24100,2.1,,8,,,4.5,4,6096
2019-11-01 13,1572627600,99.89,102.02,W,27,32,46,58,-3,4.6,,,24100,2.1,,8,,,4.8,4.3,6097
2019-11-01 14,1572631200,99.92,102.06,W,27,30,40,71,-0.4,4.4,,,24100,2,,8,,,5,3.8,6040
2019-11-01 15,1572634800,100.01,102.15,WSW,25,16,45,68,-1.4,3.9,,,24100,2,,8,,,4.4,3.9,6031
2019-11-01 16,1572638400,100.12,102.26,W,27,19,31,65,-2.1,3.9,,,24100,2,,8,,,4,3.8,6041
2019-11-01 17,1572642000,100.21,102.36,W,26,20,33,60,-3.3,3.8,,,24100,2,,8,,,4,3.8,6140
2019-11-01 18,1572645600,100.27,102.42,W,26,15,,62,-3.3,3.4,,,24100,2,,7,,,4,3.2,6227
2019-11-01 19,1572649200,100.29,102.44,WSW,24,7,,60,-4,3,,,24100,2,,7,,,3.4,3,6176
2019-11-01 20,1572652800,100.3,102.45,WNW,28,4,,61,-3.8,3,,,24100,1.9,,7,,,3.1,2.9,6036
2019-11-01 21,1572656400,100.25,102.4,S,18,11,,67,-3.1,2.3,,,24100,1.9,,7,,,3.1,2.2,5814
2019-11-01 22,1572660000,100.27,102.42,S,18,12,,69,-3,2.1,,,24100,1.9,,7,,,2.5,2,5450
2019-11-01 23,1572663600,100.25,102.4,SSE,16,20,,67,-3.2,2.4,,,24100,1.9,,7,,,2.7,2,5026
2019-11-02 00,1572667200,100.19,102.34,SSE,16,14,,68,-3,2.3,,,24100,2,,7,,,2.4,2,4695
2019-11-02 01,1572670800,100.15,102.29,SSE,15,17,,71,-2.5,2.2,,,24100,2.1,,7,,,2.4,1.6,4473
2019-11-02 02,1572674400,100.12,102.26,SSE,15,16,,75,-2,1.9,,,24100,2.1,,7,,,2.3,1.8,4304
2019-11-02 03,1572678000,100.06,102.2,SSE,15,19,,74,-1.8,2.4,,,24100,2.1,,7,,,2.4,1.8,4216
2019-11-02 04,1572681600,100.01,102.15,SSE,15,20,,74,-1.1,3,,,24100,2.2,,7,,,3,2.5,4220
2019-11-02 05,1572685200,99.97,102.11,SSE,16,22,,74,-0.9,3.3,,,24100,2.3,,7,,,3.3,3,4279
2019-11-02 06,1572688800,99.9,102.04,SSE,15,16,,76,-0.3,3.6,,,24100,2.2,,7,,,3.6,3.3,4470
2019-11-02 07,1572692400,99.81,101.95,SSE,15,18,28,78,0.7,4.2,,,24100,2.1,,8,,,4.2,3.6,4746
2019-11-02 08,1572696000,99.75,101.88,SSE,15,15,28,82,1.8,4.6,,,24100,2.1,,8,,,4.6,4.2,5036
2019-11-02 09,1572699600,99.69,101.82,SSE,15,19,31,80,2.2,5.3,,,24100,2,,7,,,5.3,4.6,5261
2019-11-02 10,1572703200,99.6,101.73,S,16,33,,77,2.6,6.3,,,24100,2,,7,,,6.4,5.3,5453
2019-11-02 11,1572706800,99.51,101.64,S,17,39,50,72,2.3,7,,,24100,1.9,,8,,,7.2,6.3,5597
2019-11-02 12,1572710400,99.48,101.61,S,17,34,,78,2.8,6.4,,,24100,1.9,,8,,,7,6.4,5664
2019-11-02 13,1572714000,99.45,101.58,SSW,19,21,32,87,3.6,5.5,,,9700,1.9,,8,,,6.5,5.5,5635
2019-11-02 14,1572717600,99.41,101.54,SSW,19,15,,90,3.4,4.9,,,24100,2,,8,,,5.6,4.8,5494
2019-11-02 15,1572721200,99.39,101.52,SSW,20,15,,86,3.4,5.6,,,24100,2,,7,,,5.6,4.8,5364
2019-11-02 16,1572724800,99.39,101.51,SSW,20,13,,77,2.4,6.1,,,24100,2,,7,,,6.7,5.6,5448
2019-11-02 17,1572728400,99.43,101.55,W,27,15,,74,1.8,6,,,24100,1.9,,7,,,6.3,5.9,5579
2019-11-02 18,1572732000,99.45,101.58,W,27,19,30,76,1.1,5,,,24100,1.9,,8,,,6.1,4.9,5723
2019-11-02 19,1572735600,99.47,101.6,SW,21,9,,85,1.2,3.5,,,24100,2,,6,,,5,3.5,5643
2019-11-02 20,1572739200,99.47,101.6,S,18,13,,84,1.4,3.8,,,24100,2,,6,,,3.8,2.2,5473
2019-11-02 21,1572742800,99.46,101.59,S,18,14,,79,0.2,3.5,,,24100,2.1,,7,,,3.8,2.8,5308
2019-11-02 22,1572746400,99.44,101.57,S,18,16,,85,-0.2,2,,,24100,2.2,,4,,,3.5,1.9,5055
2019-11-02 23,1572750000,99.42,101.55,SSW,20,14,,89,0.3,1.9,,,24100,2.2,,5,,,2.5,1.8,4757
2019-11-03 00,1572753600,99.4,101.53,SSW,21,11,,92,0.2,1.3,,,24100,2.1,,4,,,2,1.1,4546
2019-11-03 01,1572757200,99.4,101.53,SSW,21,13,,91,-0.2,1.1,,,24100,2.1,,4,,,1.5,1,4359
2019-11-03 01,1572760800,99.41,101.54,SSW,20,18,,92,0,1.1,,,24100,2.1,,4,,,1.1,0.8,4209
2019-11-03 02,1572764400,99.41,101.54,SW,21,9,,91,-0.2,1.1,,,24100,2,,3,,,1.5,1,4139
2019-11-03 03,1572768000,99.41,101.54,SSW,19,16,,92,-0.1,1.1,,,24100,1.9,,6,,,1.3,0.6,4113
2019-11-03 04,1572771600,99.44,101.57,SW,22,10,,90,-0.2,1.2,,,24100,1.8,,2,,,1.4,1,4121
2019-11-03 05,1572775200,99.47,101.6,SSW,20,17,,88,0,1.7,,,24100,1.7,,7,,,1.7,1.1,4196
2019-11-03 06,1572778800,99.49,101.63,SSW,20,14,,89,-0.4,1.2,,,24100,1.7,,3,,,1.9,1.2,4306
2019-11-03 07,1572782400,99.51,101.65,SW,21,9,,90,-0.6,0.8,,,24100,1.7,,3,,,1.3,0.8,4476
2019-11-03 08,1572786000,99.58,101.71,WSW,24,14,,85,0.2,2.4,,,24100,1.7,,4,,,2.4,0.8,4704
2019-11-03 09,1572789600,99.65,101.79,W,27,14,,81,0.8,3.7,,,24100,1.7,,5,,,3.7,2.2,4889
2019-11-03 10,1572793200,99.72,101.86,WSW,24,23,39,69,-0.1,5.1,,,24100,1.7,,6,,,5.1,3.2,5072
2019-11-03 11,1572796800,99.78,101.92,WSW,25,22,40,68,-0.8,4.5,,,24100,1.7,,8,,,5.7,4.3,5252
2019-11-03 12,1572800400,99.79,101.93,SW,23,10,38,67,-1.3,4.3,,,24100,1.8,,8,,,5.5,4.3,5339
2019-11-03 13,1572804000,99.79,101.93,W,27,22,35,60,-2.1,5.1,,,24100,1.8,,8,,,6.1,4.3,5312
2019-11-03 14,1572807600,99.8,101.94,W,26,29,45,50,-3.8,5.9,,,24100,1.9,,7,,,6.5,4.7,5348
2019-11-03 15,1572811200,99.84,101.98,WSW,24,21,48,53,-3.5,5.2,,,24100,1.9,,7,,,5.8,4.9,5382
2019-11-03 16,1572814800,99.9,102.04,SW,23,17,28,55,-3.7,4.5,,,24100,1.9,,8,,,5.3,4.5,5576
2019-11-03 17,1572818400,99.91,102.05,SW,23,11,,56,-4.4,3.6,,,24100,1.9,,8,,,4.6,3.3,5991
2019-11-03 18,1572822000,99.97,102.12,SSW,20,15,,64,-4.2,2,,,24100,1.9,,3,,,3.6,2,5988
2019-11-03 19,1572825600,100.04,102.19,SSW,19,14,,68,-3.9,1.4,,,24100,2,,5,,,2.2,1.3,5839
2019-11-03 20,1572829200,100.04,102.19,S,18,13,,65,-4.3,1.5,,,24100,2,,1,,,2.3,1.1,5684
2019-11-03 21,1572832800,100.07,102.22,SSE,15,15,,65,-3.9,1.9,,,24100,2.1,,4,,,2.1,1.4,5432
2019-11-03 22,1572836400,100.06,102.2,ESE,11,5,,67,-3.9,1.5,,,24100,2.3,,6,,,2,1.2,5073
2019-11-03 23,1572840000,100.04,102.18,SE,12,4,,65,-3.9,2.1,,,24100,2.5,,8,,,2.1,1.6,4775
2019-11-04 00,1572843600,100.04,102.18,SSE,15,11,,66,-3.5,2.2,,,24100,2.6,,8,,,2.3,2,4526
2019-11-04 01,1572847200,100.02,102.16,SSE,15,19,,70,-2.7,2.3,,,24100,2.7,,8,,,2.5,2.2,4377
2019-11-04 02,1572850800,99.99,102.13,ESE,11,6,,74,-1.3,2.8,,,24100,2.6,,8,,,3,2.3,4282
2019-11-04 03,1572854400,99.93,102.07,SE,12,11,,84,1.3,3.8,,,24100,2.6,,8,,,3.8,2.8,4267
2019-11-04 04,1572858000,99.86,101.99,SE,13,15,29,85,2,4.3,,,24100,2.4,,8,,,4.3,3.8,4333
2019-11-04 05,1572861600,99.82,101.95,SE,13,11,,89,3.7,5.3,,,24100,2.1,,8,,,5.3,4.3,4575
2019-11-04 06,1572865200,99.76,101.89,SSE,16,22,,84,3.4,5.8,,,24100,1.9,,8,,,5.8,5.3,5121
2019-11-04 07,1572868800,99.74,101.87,S,17,23,,81,3.1,6.1,,,19300,2,,8,,,6.2,5.8,5714
2019-11-04 08,1572872400,99.77,101.91,S,17,27,,87,4,6,,,9700,2.2,,8,,,6.2,5.9,5887
2019-11-04 09,1572876000,99.67,101.8,SSE,16,24,,87,4.3,6.3,,,24100,2.4,,8,,,6.3,5.9,5989
2019-11-04 10,1572879600,99.64,101.77,S,17,31,41,80,4.5,7.8,,,24100,2.5,,8,,,7.8,6.3,6043
2019-11-04 11,1572883200,99.56,101.68,S,17,34,46,63,2.5,9.1,,,24100,2.4,,8,,,9.1,7.7,6050
2019-11-04 12,1572886800,99.43,101.55,S,18,40,61,54,1.4,10.4,,,24100,2.2,,8,,,10.4,9.1,5985
2019-11-04 13,1572890400,99.32,101.43,S,18,32,49,51,1.4,11.1,,,24100,2.1,,7,,,11.5,10.5,5956
2019-11-04 14,1572894000,99.26,101.37,S,18,39,59,50,1.3,11.3,,,24100,2.1,,8,,,11.9,10.9,5935
2019-11-04 15,1572897600,99.24,101.35,SSW,20,41,54,48,1.1,11.7,,,24100,2.1,,5,,,12.3,11.1,5964
2019-11-04 16,1572901200,99.23,101.34,S,18,29,43,51,1.5,11.4,,,24100,2.2,,6,,,11.9,11.4,6091
2019-11-04 17,1572904800,99.24,101.35,S,18,28,41,51,1.4,11,,,24100,2.3,,6,,,11.4,11,6390
2019-11-04 18,1572908400,99.31,101.42,SSW,19,25,41,55,2.5,11.2,,,24100,2.3,,8,,,11.2,10.6,6369
2019-11-04 19,1572912000,99.4,101.51,S,18,37,48,64,4.1,10.7,,,24100,2.4,,8,,,11.5,10.7,6240
2019-11-04 20,1572915600,99.34,101.45,S,19,30,44,65,4.4,10.7,,,24100,2.4,,8,,,10.9,10.5,6034
2019-11-04 21,1572919200,99.37,101.48,S,18,18,31,71,5,10.1,,,24100,2.4,,7,,,10.8,10,5727
2019-11-04 22,1572922800,99.38,101.49,SSW,19,28,,77,5.8,9.7,,,24100,2.4,,8,,,10.1,9.2,5320
2019-11-04 23,1572926400,99.39,101.49,SSW,19,22,,76,5.7,9.7,,,24100,2.4,,8,,,9.8,9.5,4895
2019-11-05 00,1572930000,99.41,101.51,SSW,19,16,,81,5.5,8.6,,,24100,2.3,,7,,,9.8,8.4,4570
2019-11-05 01,1572933600,99.43,101.53,SSW,19,15,,77,4.6,8.4,,,24100,2.3,,7,,,8.9,7.8,4390
2019-11-05 02,1572937200,99.42,101.52,S,18,17,,76,4.3,8.2,,,24100,2.4,,7,,,8.6,8.1,4274
2019-11-05 03,1572940800,99.46,101.57,SSW,19,16,,75,3.2,7.4,,,24100,2.5,,7,,,8.2,7.4,4240
2019-11-05 04,1572944400,99.47,101.58,S,18,14,,78,3.1,6.7,,,24100,2.5,,7,,,7.7,6.6,4313
2019-11-05 05,1572948000,99.49,101.6,S,18,16,,75,3,7.1,,,24100,2.5,,8,,,7.3,6.6,4547
2019-11-05 06,1572951600,99.51,101.62,SSW,20,14,,80,3.1,6.3,,,24100,2.5,,8,,,7.3,6.3,5098
2019-11-05 07,1572955200,99.56,101.67,SSW,20,14,,75,1.6,5.7,,,24100,2.6,,8,,,6.5,5.1,5650
2019-11-05 08,1572958800,99.64,101.75,W,26,16,34,68,0.7,6.1,,,24100,2.7,,7,,,6.2,5.4,5849
2019-11-05 09,1572962400,99.71,101.83,W,27,16,,71,0.8,5.7,,,24100,2.7,,7,,,6.1,5.7,5945
2019-11-05 10,1572966000,99.74,101.86,W,27,17,30,66,-0.3,5.7,,,24100,2.5,,6,,,5.7,5.5,5971
2019-11-05 11,1572969600,99.78,101.9,WSW,25,21,38,62,-0.3,6.3,,,24100,2.3,,5,,,6.5,5.6,5939
2019-11-05 12,1572973200,99.76,101.87,W,28,24,40,53,-0.3,8.9,,,24100,2.2,,6,,,8.9,5.8,5905
2019-11-05 13,1572976800,99.78,101.9,W,26,27,48,47,-3.2,7.2,,,24100,2.1,,7,,,9.2,7.2,5959
2019-11-05 14,1572980400,99.79,101.91,WSW,24,29,,50,-2.7,7.1,,,24100,2.1,,6,,,9,6.8,5952
2019-11-05 15,1572984000,99.77,101.89,WSW,24,14,31,53,-2,7,,,24100,2.1,,6,,,8.1,6.7,5971
2019-11-05 16,1572987600,99.86,101.99,W,26,13,28,55,-2.1,6.1,,,24100,2.3,,6,,,7.2,6.1,6124
2019-11-05 17,1572991200,99.95,102.08,W,25,16,37,52,-3.5,5.5,,,24100,2.3,,5,,,6.3,5.5,6427
2019-11-05 18,1572994800,100.04,102.17,W,27,22,34,49,-5.3,4.6,,,24100,2.4,,6,,,5.5,4.6,6424
2019-11-05 19,1572998400,100.1,102.24,WSW,24,8,,49,-5.1,4.7,,,24100,2.4,,7,,,5,4.6,6309
2019-11-05 20,1573002000,100.11,102.25,S,17,19,,52,-5.3,3.7,,,24100,2.3,,4,,,4.8,2.9,6156
2019-11-05 21,1573005600,100.13,102.27,S,18,18,,56,-4.8,3.2,,,24100,2.4,,4,,,3.8,3.1,5870
2019-11-05 22,1573009200,100.2,102.35,SSW,20,12,,69,-4.3,0.8,,,24100,2.4,,5,,,3.5,0.7,5442
2019-11-05 23,1573012800,100.2,102.35,S,18,11,,73,-3.9,0.4,,,24100,2.4,,4,,,1.6,-0.2,5033
2019-11-06 00,1573016400,100.22,102.36,S,18,14,,71,-3.3,1.3,,,24100,2.4,,7,,,1.3,0.4,4728
2019-11-06 01,1573020000,100.24,102.38,WNW,28,13,,72,-3.6,1,,,24100,2.4,,5,,,1.7,0.1,4548
2019-11-06 02,1573023600,100.31,102.45,W,27,18,32,68,-3.6,1.6,,,24100,2.3,,3,,,2.2,1,4475
2019-11-06 03,1573027200,100.34,102.49,W,28,15,,66,-6.2,-0.7,-5,,24100,2.3,,1,,,1.6,-0.7,4430
2019-11-06 04,1573030800,100.46,102.62,SSW,21,10,,70,-6.5,-1.6,-5,,24100,2.2,,0,,,-0.6,-1.6,4499
2019-11-06 05,1573034400,100.53,102.69,SSW,19,16,,71,-6.4,-1.9,-7,,24100,2.2,,1,,,-1.7,-2.2,4744
2019-11-06 06,1573038000,100.58,102.74,SSW,20,16,,69,-6.9,-2,-7,,24100,2.3,,0,,,-1.6,-2.2,5316
2019-11-06 07,1573041600,100.68,102.84,SSW,20,13,,71,-7,-2.5,-7,,24100,2.4,,1,,,-1.5,-2.5,5768
2019-11-06 08,1573045200,100.72,102.88,S,18,13,,64,-6.3,-0.4,-5,,24100,2.7,,2,,,-0.4,-2.5,5897
2019-11-06 09,1573048800,100.78,102.94,SSW,21,18,28,60,-6,1,,,24100,2.8,,2,,,1,-0.4,5919
2019-11-06 10,1573052400,100.77,102.93,WSW,23,16,32,55,-5.6,2.7,,,24100,2.8,,3,,,2.7,0.9,5941
2019-11-06 11,1573056000,100.71,102.87,WSW,25,10,,52,-5.8,3.2,,,24100,2.6,,7,,,3.5,2.6,6073
2019-11-06 12,1573059600,100.68,102.84,SW,22,12,,45,-6.9,4.2,,,24100,2.4,,8,,,4.2,3.2,6056
2019-11-06 13,1573063200,100.57,102.73,SSW,20,21,,48,-6.5,3.5,,,24100,2.4,,8,,,4.3,3.4,6031
2019-11-06 14,1573066800,100.51,102.66,SW,23,15,32,49,-5.6,4.2,,,24100,2.4,,8,,,5.2,3.5,6124
2019-11-06 15,1573070400,100.5,102.66,SSW,21,14,31,51,-5.5,3.8,,,24100,2.4,,8,,,4.3,3.8,6190
2019-11-06 16,1573074000,100.44,102.6,SSW,20,12,27,58,-4,3.6,,,24100,2.5,,8,,,3.8,3.6,6367
2019-11-06 17,1573077600,100.38,102.54,S,18,21,,68,-2.5,2.8,,,16100,2.5,,8,,,3.6,2.8,6632
2019-11-06 18,1573081200,100.35,102.51,S,17,17,,80,-0.8,2.2,,,19300,2.6,,8,,,2.8,2.2,6556
2019-11-06 19,1573084800,100.3,102.46,S,18,21,,86,0.2,2.3,,,24100,2.6,,8,,,2.3,2.2,6441
2019-11-06 20,1573088400,100.24,102.4,SSW,20,20,,91,1.3,2.6,,,19300,2.7,,8,,,2.7,2.3,6280
2019-11-06 21,1573092000,100.22,102.37,WNW,28,6,,92,1.6,2.8,,,19300,2.8,,8,,,2.8,2.6,5919
2019-11-06 22,1573095600,100.2,102.35,NW,30,8,,91,1.8,3.2,,,24100,2.8,,8,,,3.2,2.8,5484
2019-11-06 23,1573099200,100.12,102.26,WNW,29,15,,87,1.9,3.8,,,24100,2.8,,8,,,3.8,3.2,5056
