timestamp,unixtime,pressure_station,pressure_sea,wind_dir,wind_dir_10s,wind_speed,wind_gust,relative_humidity,dew_point,temperature,windchill,humidex,visibility,health_index,cloud_cover_4,cloud_cover_8,cloud_cover_10,solar_radiation,max_air_temp_pst1hr,min_air_temp_pst1hr,demand,Ontario_demand
2018-06-13 20,1528934400,98.73,100.77,WNW,29.0,40.0,61.0,45.0,9.0,21.4,,,24100.0,3.2,,1.0,,,23.1,21.4,6555,17390
2018-06-13 21,1528938000,98.8,100.84,WNW,28.0,46.0,61.0,55.0,10.4,19.6,,,24100.0,3.1,,2.0,,,21.4,19.6,6364,17042
2018-06-13 22,1528941600,98.86,100.91,WNW,28.0,34.0,47.0,50.0,8.2,18.5,,,24100.0,2.9,,1.0,,,19.5,18.5,5909,15801
2018-06-13 23,1528945200,98.94,100.99,WNW,28.0,29.0,49.0,46.0,6.4,18.3,,,24100.0,2.7,,1.0,,,18.9,18.3,5346,14373
2018-06-14 00,1528948800,98.95,100.99,WNW,28.0,34.0,46.0,51.0,7.3,17.6,,,24100.0,2.6,,0.0,,,18.2,17.4,4874,13296
2018-06-14 01,1528952400,98.95,100.99,WSW,25.0,24.0,34.0,54.0,7.5,16.8,,,24100.0,2.6,,0.0,,,17.7,16.7,4584,12482
2018-06-14 02,1528956000,98.96,101.0,WSW,25.0,27.0,37.0,59.0,8.0,15.8,,,24100.0,2.5,,0.0,,,16.9,15.8,4395,11999
2018-06-14 03,1528959600,98.97,101.01,W,26.0,28.0,,62.0,8.3,15.4,,,24100.0,2.5,,0.0,,,15.8,15.3,4309,11951
2018-06-14 04,1528963200,98.97,101.01,W,27.0,30.0,43.0,57.0,7.5,15.9,,,24100.0,2.5,,0.0,,,16.1,15.4,4281,11944
2018-06-14 05,1528966800,98.97,101.02,W,27.0,31.0,,59.0,7.6,15.6,,,24100.0,2.4,,1.0,,,15.9,15.5,4420,12299
2018-06-14 06,1528970400,99.01,101.06,W,27.0,25.0,,59.0,7.7,15.5,,,24100.0,2.4,,1.0,,,15.7,15.2,4844,13248
2018-06-14 07,1528974000,99.06,101.11,W,28.0,31.0,,57.0,8.1,16.6,,,24100.0,2.4,,1.0,,,16.6,15.4,5484,14699
2018-06-14 08,1528977600,99.13,101.18,WNW,29.0,34.0,45.0,54.0,8.6,18.0,,,24100.0,2.5,,1.0,,,18.1,16.6,5877,15340
2018-06-14 09,1528981200,99.17,101.22,WNW,30.0,35.0,46.0,51.0,9.0,19.4,,,24100.0,2.5,,2.0,,,19.4,18.0,6114,15547
2018-06-14 10,1528984800,99.19,101.24,WNW,29.0,36.0,49.0,47.0,9.4,21.1,,,24100.0,2.4,,2.0,,,21.1,19.4,6304,15784
2018-06-14 11,1528988400,99.22,101.27,NW,32.0,41.0,59.0,42.0,8.7,21.9,,,24100.0,2.4,,2.0,,,22.2,21.0,6435,15691
2018-06-14 12,1528992000,99.24,101.29,NNW,34.0,31.0,43.0,41.0,8.5,22.3,,,24100.0,2.3,,1.0,,,22.9,21.8,6466,15512
2018-06-14 13,1528995600,99.22,101.27,NNW,33.0,34.0,54.0,38.0,8.2,23.3,,,24100.0,2.3,,1.0,,,23.8,22.3,6510,15539
2018-06-14 14,1528999200,99.28,101.33,NW,31.0,38.0,49.0,34.0,7.3,24.0,,,24100.0,2.2,,1.0,,,24.2,23.1,6515,15700
2018-06-14 15,1529002800,99.29,101.34,NW,31.0,35.0,50.0,30.0,6.0,24.4,,,24100.0,2.2,,2.0,,,24.8,23.7,6630,15980
2018-06-14 16,1529006400,99.27,101.32,NW,32.0,25.0,41.0,31.0,6.6,24.9,,25.0,24100.0,2.2,,2.0,,,25.4,24.2,6739,16636
2018-06-14 17,1529010000,99.3,101.35,NNW,33.0,28.0,39.0,30.0,5.9,24.3,,,24100.0,2.2,,2.0,,,25.1,24.2,6789,17187
2018-06-14 18,1529013600,99.28,101.34,N,0.0,25.0,39.0,31.0,5.9,23.9,,,24100.0,2.4,,2.0,,,24.4,23.7,6770,17362
2018-06-14 19,1529017200,99.32,101.38,NW,32.0,28.0,,37.0,7.9,23.2,,,24100.0,2.5,,1.0,,,24.4,23.1,6633,17464
2018-06-14 20,1529020800,99.37,101.43,NNW,33.0,26.0,,37.0,6.8,22.0,,,24100.0,2.6,,2.0,,,23.2,22.0,6420,17372
2018-06-14 21,1529024400,99.37,101.44,N,35.0,18.0,29.0,44.0,7.7,20.0,,,24100.0,2.6,,1.0,,,21.9,20.0,6293,16926
2018-06-14 22,1529028000,99.41,101.48,NW,31.0,14.0,,41.0,5.5,18.9,,,24100.0,2.5,,1.0,,,20.3,18.9,5891,15952
2018-06-14 23,1529031600,99.44,101.51,NW,31.0,15.0,,42.0,5.0,17.9,,,24100.0,2.5,,0.0,,,19.0,17.9,5404,14507
2018-06-15 00,1529035200,99.47,101.54,WNW,28.0,7.0,,46.0,5.3,16.8,,,24100.0,2.4,,0.0,,,18.1,16.8,4964,13403
2018-06-15 01,1529038800,99.55,101.62,NW,31.0,14.0,,51.0,6.4,16.5,,,24100.0,2.4,,0.0,,,16.6,14.9,4630,12707
2018-06-15 02,1529042400,99.6,101.67,NNE,1.0,11.0,,59.0,6.3,14.3,,,24100.0,2.4,,0.0,,,16.4,14.3,4404,12248
2018-06-15 03,1529046000,99.62,101.69,NW,31.0,9.0,,62.0,6.7,13.8,,,24100.0,2.3,,0.0,,,14.9,13.8,4297,12020
2018-06-15 04,1529049600,99.66,101.73,NNW,34.0,11.0,,63.0,7.4,14.3,,,24100.0,2.2,,1.0,,,14.6,13.6,4291,12025
2018-06-15 05,1529053200,99.67,101.75,NW,31.0,9.0,,65.0,7.1,13.5,,,24100.0,2.2,,2.0,,,14.6,13.3,4417,12309
2018-06-15 06,1529056800,99.72,101.8,WNW,28.0,9.0,,67.0,7.5,13.5,,,24100.0,2.3,,5.0,,,14.0,13.1,4860,13345
2018-06-15 07,1529060400,99.72,101.79,W,27.0,10.0,,64.0,8.9,15.6,,,24100.0,2.5,,1.0,,,15.6,13.3,5507,14737
2018-06-15 08,1529064000,99.72,101.79,NNE,2.0,14.0,,57.0,9.2,17.7,,,24100.0,2.6,,2.0,,,17.8,15.6,5922,15183
2018-06-15 09,1529067600,99.72,101.79,N,0.0,3.0,,54.0,10.3,19.6,,,24100.0,2.7,,1.0,,,19.6,17.6,6254,15417
2018-06-15 10,1529071200,99.64,101.71,,36.0,2.0,,48.0,10.0,21.3,,,24100.0,2.6,,0.0,,,21.3,19.7,6421,15606
2018-06-15 11,1529074800,99.63,101.7,SSE,16.0,15.0,,46.0,9.9,22.1,,,24100.0,2.5,,2.0,,,22.6,21.4,6564,15632
2018-06-15 12,1529078400,99.75,101.82,SSE,16.0,14.0,,39.0,8.1,22.4,,,24100.0,2.5,,2.0,,,22.7,22.1,6647,15741
2018-06-15 13,1529082000,99.72,101.79,SSW,19.0,7.0,,38.0,8.6,23.7,,,24100.0,2.5,,2.0,,,24.1,22.4,6736,16033
2018-06-15 14,1529085600,99.62,101.69,SSE,14.0,12.0,,34.0,7.8,24.4,,25.0,24100.0,2.5,,4.0,,,24.6,23.4,6756,16307
2018-06-15 15,1529089200,99.61,101.68,SSE,15.0,16.0,,36.0,8.1,24.1,,25.0,24100.0,2.4,,4.0,,,24.9,23.2,6854,16458
2018-06-15 16,1529092800,99.6,101.67,SSE,15.0,12.0,,36.0,8.7,24.7,,25.0,24100.0,2.4,,4.0,,,25.1,23.5,6878,16884
2018-06-15 17,1529096400,99.55,101.62,SE,13.0,16.0,,37.0,9.0,24.6,,25.0,24100.0,2.5,,8.0,,,25.1,24.2,6908,17427
2018-06-15 18,1529100000,99.49,101.56,SSE,15.0,16.0,,38.0,9.5,24.4,,25.0,24100.0,2.9,,8.0,,,24.8,24.0,6806,17585
2018-06-15 19,1529103600,99.47,101.54,SSE,16.0,13.0,,40.0,9.6,23.7,,25.0,24100.0,3.4,,8.0,,,24.8,23.7,6631,17599
2018-06-15 20,1529107200,99.45,101.52,SSE,15.0,15.0,,43.0,8.9,21.9,,,24100.0,3.9,,6.0,,,23.8,21.9,6399,17119
2018-06-15 21,1529110800,99.43,101.5,SE,14.0,11.0,,48.0,9.6,20.7,,,24100.0,4.3,,6.0,,,21.8,20.7,6242,16641
2018-06-15 22,1529114400,99.5,101.56,SSW,19.0,10.0,,45.0,8.3,20.4,,,24100.0,4.2,,5.0,,,20.7,20.1,5858,15634
2018-06-15 23,1529118000,99.56,101.63,S,18.0,5.0,,47.0,8.3,19.9,,,24100.0,3.7,,2.0,,,20.6,19.9,5345,14449
2018-06-16 00,1529121600,99.59,101.66,SSW,21.0,13.0,,46.0,7.7,19.3,,,24100.0,3.2,,2.0,,,19.9,19.3,4910,13418
2018-06-16 01,1529125200,99.61,101.68,SW,23.0,6.0,,51.0,7.8,17.9,,,24100.0,2.8,,2.0,,,19.3,17.8,4587,12579
2018-06-16 02,1529128800,99.61,101.68,WSW,23.0,10.0,,54.0,8.0,17.4,,,24100.0,2.7,,4.0,,,18.5,17.3,4353,12169
2018-06-16 03,1529132400,99.59,101.66,SW,23.0,9.0,,58.0,8.1,16.3,,,24100.0,2.5,,5.0,,,17.5,16.0,4174,11721
2018-06-16 04,1529136000,99.55,101.62,W,27.0,4.0,,58.0,8.3,16.5,,,24100.0,2.5,,5.0,,,16.8,15.1,4085,11479
2018-06-16 05,1529139600,99.55,101.62,W,26.0,7.0,,64.0,8.2,15.0,,,24100.0,2.5,,4.0,,,16.5,14.5,4107,11521
2018-06-16 06,1529143200,99.58,101.65,NNW,33.0,3.0,,69.0,10.2,15.8,,,24100.0,2.5,,6.0,,,15.8,13.9,4207,11818
2018-06-16 07,1529146800,99.62,101.69,NE,4.0,8.0,,70.0,10.8,16.2,,,24100.0,2.5,,8.0,,,16.2,15.1,4462,12562
2018-06-16 08,1529150400,99.66,101.73,SE,12.0,6.0,,65.0,11.4,18.1,,,24100.0,2.4,,7.0,,,18.1,16.2,4878,13300
2018-06-16 09,1529154000,99.69,101.76,SSW,20.0,5.0,,54.0,10.5,20.1,,,24100.0,2.5,,5.0,,,20.2,17.9,5410,14198
2018-06-16 10,1529157600,99.66,101.71,W,26.0,7.0,,40.0,9.5,23.7,,25.0,24100.0,2.6,,8.0,,,23.9,20.0,5824,14821
2018-06-16 11,1529161200,99.64,101.69,WSW,25.0,15.0,,39.0,11.3,26.3,,28.0,24100.0,2.9,,8.0,,,26.3,23.8,6101,15306
2018-06-16 12,1529164800,99.58,101.63,SW,21.0,17.0,28.0,32.0,9.2,27.1,,28.0,24100.0,3.1,,8.0,,,27.6,25.8,6253,15612
2018-06-16 13,1529168400,99.51,101.56,W,27.0,18.0,,30.0,8.7,27.4,,28.0,24100.0,3.4,,8.0,,,28.1,26.3,6367,15789
2018-06-16 14,1529172000,99.45,101.5,SSW,21.0,13.0,,32.0,9.8,27.7,,29.0,24100.0,3.6,,7.0,,,28.5,27.1,6495,15962
2018-06-16 15,1529175600,99.46,101.51,WSW,25.0,11.0,,33.0,11.1,28.8,,31.0,24100.0,3.8,,7.0,,,29.0,27.6,6644,16239
2018-06-16 16,1529179200,99.48,101.53,SW,22.0,17.0,31.0,35.0,12.1,29.0,,31.0,24100.0,4.0,,6.0,,,29.3,28.0,6775,16874
2018-06-16 17,1529182800,99.42,101.47,SW,23.0,13.0,32.0,39.0,13.8,29.0,,32.0,24100.0,4.2,,8.0,,,29.5,28.4,6843,17476
2018-06-16 18,1529186400,99.43,101.48,WSW,24.0,16.0,,41.0,13.8,28.2,,31.0,24100.0,4.3,,8.0,,,29.5,28.1,6768,17787
2018-06-16 19,1529190000,99.43,101.48,SW,22.0,13.0,,42.0,13.7,27.4,,31.0,24100.0,4.3,,8.0,,,28.2,27.4,6538,17651
2018-06-16 20,1529193600,99.45,101.5,WSW,24.0,13.0,,46.0,13.7,26.2,,29.0,24100.0,4.2,,7.0,,,27.5,26.2,6360,17263
2018-06-16 21,1529197200,99.47,101.52,SW,23.0,10.0,,48.0,13.4,24.9,,28.0,24100.0,4.1,,7.0,,,26.1,24.9,6370,17137
2018-06-16 22,1529200800,99.54,101.58,S,17.0,5.0,,48.0,13.2,24.7,,28.0,24100.0,4.1,,5.0,,,25.7,24.5,6144,16529
2018-06-16 23,1529204400,99.56,101.6,SSW,19.0,5.0,,52.0,13.9,24.1,,27.0,24100.0,4.1,,5.0,,,25.1,23.4,5737,15364
2018-06-17 00,1529208000,99.56,101.6,NW,31.0,9.0,,55.0,13.9,23.3,,27.0,24100.0,4.1,,4.0,,,24.4,22.7,5284,14162
2018-06-17 01,1529211600,99.59,101.64,NNW,32.0,8.0,,63.0,14.0,21.2,,25.0,24100.0,4.0,,3.0,,,23.4,21.2,4960,13200
2018-06-17 02,1529215200,99.58,101.63,N,35.0,5.0,,66.0,13.5,20.0,,,24100.0,3.8,,2.0,,,21.2,20.0,4637,12641
2018-06-17 03,1529218800,99.55,101.59,WNW,29.0,6.0,,69.0,13.8,19.6,,,24100.0,3.6,,1.0,,,20.4,18.1,4457,12215
2018-06-17 04,1529222400,99.53,101.57,NW,31.0,5.0,,67.0,14.4,20.6,,,24100.0,3.4,,0.0,,,20.6,19.4,4348,11929
2018-06-17 05,1529226000,99.53,101.57,,36.0,2.0,,72.0,14.0,19.1,,,24100.0,3.3,,1.0,,,20.6,18.1,4255,11603
2018-06-17 06,1529229600,99.67,101.72,W,27.0,9.0,,76.0,13.1,17.3,,,24100.0,3.1,,2.0,,,19.1,17.3,4319,11737
2018-06-17 07,1529233200,99.73,101.78,,36.0,2.0,,71.0,15.4,20.6,,25.0,24100.0,3.1,,1.0,,,20.6,17.2,4726,12500
2018-06-17 08,1529236800,99.73,101.78,SE,14.0,6.0,,66.0,15.8,22.4,,27.0,24100.0,3.1,,3.0,,,22.4,20.7,5350,13787
2018-06-17 09,1529240400,99.74,101.79,SSW,19.0,10.0,,62.0,17.6,25.1,,31.0,24100.0,3.4,,5.0,,,25.1,22.4,5971,15303
2018-06-17 10,1529244000,99.71,101.76,SSE,15.0,13.0,,58.0,16.5,25.2,,30.0,24100.0,3.7,,5.0,,,25.8,25.1,6409,16159
2018-06-17 11,1529247600,99.69,101.74,SSE,16.0,16.0,,57.0,16.4,25.4,,30.0,24100.0,4.1,,7.0,,,25.5,24.4,6823,17040
2018-06-17 12,1529251200,99.66,101.7,SSE,15.0,17.0,,56.0,18.0,27.4,,33.0,24100.0,4.3,,6.0,,,27.5,25.3,7107,17719
2018-06-17 13,1529254800,99.63,101.67,SE,14.0,19.0,,53.0,18.6,28.9,,35.0,24100.0,4.4,,7.0,,,29.2,27.4,7255,18160
2018-06-17 14,1529258400,99.57,101.61,SSE,16.0,18.0,,49.0,18.4,30.1,,36.0,24100.0,4.6,,7.0,,,30.3,29.0,7434,18686
2018-06-17 15,1529262000,99.5,101.54,SSE,14.0,20.0,,51.0,18.9,30.1,,37.0,24100.0,4.7,,7.0,,,31.0,29.7,7607,19254
2018-06-17 16,1529265600,99.47,101.51,SE,14.0,19.0,,49.0,18.5,30.3,,37.0,24100.0,4.7,,7.0,,,30.9,29.6,7728,19741
2018-06-17 17,1529269200,99.43,101.47,SSE,16.0,23.0,,46.0,18.6,31.3,,38.0,24100.0,4.6,,7.0,,,31.6,29.9,7829,20027
2018-06-17 18,1529272800,99.34,101.38,S,18.0,25.0,42.0,47.0,18.8,31.3,,38.0,24100.0,4.5,,7.0,,,31.9,30.7,7781,20154
2018-06-17 19,1529276400,99.31,101.35,S,17.0,20.0,32.0,48.0,18.8,30.7,,37.0,24100.0,4.5,,8.0,,,31.6,30.7,7642,20000
2018-06-17 20,1529280000,99.29,101.32,S,17.0,16.0,,52.0,19.2,30.0,,37.0,24100.0,4.4,,6.0,,,30.7,30.0,7492,19864
2018-06-17 21,1529283600,99.27,101.3,SSW,21.0,18.0,34.0,55.0,19.9,29.8,,37.0,24100.0,4.4,,6.0,,,30.4,29.8,7544,19956
2018-06-17 22,1529287200,99.34,101.37,SW,22.0,19.0,,59.0,19.9,28.7,,36.0,24100.0,4.4,,5.0,,,29.7,28.7,7289,19129
2018-06-17 23,1529290800,99.35,101.38,SW,23.0,21.0,30.0,61.0,19.7,27.7,,35.0,24100.0,4.3,,4.0,,,28.7,27.6,6826,17813
2018-06-18 00,1529294400,99.33,101.36,SW,23.0,17.0,,64.0,19.8,27.0,,34.0,24100.0,4.2,,3.0,,,27.7,27.0,6306,16595
2018-06-18 01,1529298000,99.32,101.35,SW,23.0,13.0,,66.0,19.4,26.2,,33.0,24100.0,4.1,,2.0,,,27.0,26.1,5944,15572
2018-06-18 02,1529301600,99.29,101.32,SW,23.0,19.0,28.0,67.0,19.7,26.1,,33.0,24100.0,4.0,,5.0,,,26.3,26.0,5659,15196
2018-06-18 03,1529305200,99.24,101.27,WSW,23.0,12.0,,72.0,19.9,25.2,,33.0,24100.0,4.0,,8.0,,,26.2,25.1,5485,14618
2018-06-18 04,1529308800,99.18,101.21,SW,22.0,13.0,,73.0,20.0,25.1,,33.0,24100.0,4.0,,6.0,,,25.2,24.9,5460,14652
2018-06-18 05,1529312400,99.15,101.18,SW,23.0,10.0,,77.0,19.9,24.2,,32.0,24100.0,3.9,,5.0,,,25.1,24.1,5609,14925
2018-06-18 06,1529316000,99.13,101.16,WSW,24.0,14.0,,77.0,20.4,24.6,,33.0,24100.0,3.8,,5.0,,,24.6,23.7,6138,16022
2018-06-18 07,1529319600,99.13,101.15,WSW,24.0,19.0,28.0,71.0,20.8,26.5,,35.0,24100.0,3.9,,4.0,,,26.5,24.7,7069,18202
2018-06-18 08,1529323200,99.12,101.14,WSW,24.0,25.0,,65.0,21.5,28.6,,37.0,24100.0,3.9,,5.0,,,28.6,26.5,7785,19874
2018-06-18 09,1529326800,99.09,101.11,WSW,25.0,31.0,42.0,64.0,21.8,29.2,,38.0,24100.0,3.9,,6.0,,,29.3,28.6,8294,20718
2018-06-18 10,1529330400,99.06,101.08,W,27.0,34.0,48.0,61.0,22.7,30.9,,41.0,24100.0,3.7,,5.0,,,30.9,29.2,8729,21369
2018-06-18 11,1529334000,99.03,101.05,WSW,25.0,39.0,,55.0,22.7,32.8,,43.0,24100.0,3.6,,6.0,,,32.8,30.8,8706,21281
2018-06-18 12,1529337600,99.03,101.05,NW,32.0,36.0,48.0,61.0,20.5,28.5,,36.0,3200.0,3.5,,5.0,,,33.0,28.5,8517,20521
2018-06-18 13,1529341200,98.97,100.99,WNW,28.0,30.0,49.0,59.0,21.5,30.2,,39.0,19300.0,3.4,,7.0,,,33.0,25.8,8575,20805
2018-06-18 14,1529344800,98.94,100.96,W,26.0,25.0,38.0,58.0,20.4,29.4,,37.0,24100.0,3.2,,7.0,,,31.5,29.3,8466,20720
2018-06-18 15,1529348400,98.98,101.0,W,27.0,29.0,42.0,55.0,19.9,29.7,,37.0,24100.0,3.0,,7.0,,,29.9,29.3,8402,20817
2018-06-18 16,1529352000,98.96,100.99,WNW,28.0,22.0,36.0,78.0,21.1,25.2,,34.0,24100.0,3.0,,7.0,,,30.7,25.1,8389,20659
2018-06-18 17,1529355600,98.85,100.88,WSW,24.0,19.0,,72.0,21.6,27.0,,36.0,24100.0,2.8,,7.0,,,27.0,25.2,8457,20743
2018-06-18 18,1529359200,98.83,100.85,W,27.0,26.0,35.0,65.0,21.3,28.4,,37.0,24100.0,2.6,,7.0,,,28.4,26.9,8391,20656
2018-06-18 19,1529362800,98.83,100.85,NW,31.0,32.0,,59.0,19.9,28.6,,36.0,24100.0,2.6,,7.0,,,29.0,28.2,8231,20502
2018-06-18 20,1529366400,98.88,100.9,NW,31.0,39.0,50.0,61.0,19.8,27.8,,35.0,24100.0,2.5,,6.0,,,29.4,27.8,8033,20466
2018-06-18 21,1529370000,98.92,100.94,NNW,32.0,33.0,,68.0,19.3,25.5,,33.0,24100.0,2.4,,6.0,,,27.7,25.5,7780,20142
2018-06-18 22,1529373600,99.03,101.06,N,35.0,24.0,39.0,76.0,18.7,23.0,,30.0,24100.0,2.3,,5.0,,,25.5,23.0,7201,18690
2018-06-18 23,1529377200,99.06,101.08,NNW,34.0,34.0,,78.0,18.6,22.5,,29.0,24100.0,2.2,,7.0,,,22.9,22.2,6530,16925
2018-06-19 00,1529380800,99.14,101.18,N,0.0,30.0,43.0,79.0,16.3,20.1,,25.0,24100.0,2.1,,6.0,,,22.5,20.1,5834,15493
2018-06-19 01,1529384400,99.24,101.28,N,0.0,26.0,,81.0,15.4,18.6,,,24100.0,1.9,,4.0,,,20.1,18.6,5419,14438
2018-06-19 02,1529388000,99.29,101.33,N,34.0,18.0,,84.0,15.0,17.7,,,24100.0,1.7,,1.0,,,18.6,17.7,5084,13650
2018-06-19 03,1529391600,99.29,101.33,N,0.0,21.0,,85.0,14.8,17.3,,,24100.0,1.6,,2.0,,,17.7,17.3,4888,13140
2018-06-19 04,1529395200,99.35,101.4,NNW,34.0,20.0,,85.0,14.5,16.9,,,24100.0,1.5,,2.0,,,17.4,16.9,4856,13069
2018-06-19 05,1529398800,99.38,101.43,N,35.0,23.0,,85.0,14.2,16.7,,,24100.0,1.5,,2.0,,,16.9,16.7,4961,13303
2018-06-19 06,1529402400,99.46,101.51,N,35.0,18.0,28.0,86.0,14.6,16.9,,,24100.0,1.4,,2.0,,,16.9,16.7,5404,14242
2018-06-19 07,1529406000,99.56,101.61,N,0.0,21.0,,85.0,14.9,17.4,,,24100.0,1.4,,2.0,,,17.4,16.8,6105,15768
2018-06-19 08,1529409600,99.61,101.66,N,1.0,19.0,,80.0,14.9,18.3,,,24100.0,1.4,,7.0,,,18.6,17.4,6446,16224
2018-06-19 09,1529413200,99.65,101.7,NNE,2.0,18.0,,71.0,14.6,19.9,,,24100.0,1.5,,7.0,,,19.9,18.4,6710,16199
2018-06-19 10,1529416800,99.64,101.7,N,35.0,15.0,,63.0,13.2,20.4,,,24100.0,1.5,,4.0,,,20.4,18.6,6897,16377
2018-06-19 11,1529420400,99.63,101.68,NNE,2.0,16.0,,53.0,11.7,21.6,,,24100.0,1.8,,3.0,,,21.6,20.3,7001,16613
2018-06-19 12,1529424000,99.6,101.67,NNW,33.0,6.0,,48.0,10.3,21.8,,,24100.0,2.1,,3.0,,,22.2,21.2,7049,16857
2018-06-19 13,1529427600,99.58,101.65,SSE,16.0,17.0,28.0,48.0,10.3,21.7,,,24100.0,2.5,,5.0,,,22.3,21.3,7180,17105
2018-06-19 14,1529431200,99.57,101.64,S,17.0,19.0,,47.0,10.0,21.7,,,24100.0,2.7,,5.0,,,22.1,21.3,7247,17408
2018-06-19 15,1529434800,99.52,101.59,ESE,10.0,12.0,,46.0,10.3,22.4,,,24100.0,2.9,,5.0,,,23.2,21.2,7356,17813
2018-06-19 16,1529438400,99.47,101.54,SE,13.0,13.0,,45.0,10.0,22.4,,,24100.0,3.0,,6.0,,,23.2,22.0,7402,18261
2018-06-19 17,1529442000,99.42,101.49,SE,14.0,14.0,,45.0,10.1,22.4,,,24100.0,3.0,,5.0,,,22.6,21.2,7258,18457
2018-06-19 18,1529445600,99.39,101.46,SSE,15.0,12.0,,46.0,8.9,20.7,,,24100.0,3.0,,6.0,,,22.5,20.7,7006,18265
2018-06-19 19,1529449200,99.4,101.47,SE,14.0,10.0,,47.0,8.8,20.3,,,24100.0,2.9,,7.0,,,21.1,20.3,6740,18016
2018-06-19 20,1529452800,99.39,101.46,SSE,16.0,10.0,,48.0,8.8,20.1,,,24100.0,3.0,,7.0,,,20.4,20.1,6549,17776
2018-06-19 21,1529456400,99.37,101.44,SE,14.0,6.0,,47.0,7.9,19.4,,,24100.0,3.0,,7.0,,,20.1,19.4,6532,17626
2018-06-19 22,1529460000,99.4,101.47,S,19.0,4.0,,48.0,8.3,19.3,,,24100.0,3.1,,7.0,,,19.6,19.2,6237,16721
2018-06-19 23,1529463600,99.42,101.47,SSW,20.0,6.0,,48.0,8.3,19.5,,,24100.0,3.1,,7.0,,,19.5,19.0,5673,15229
2018-06-20 00,1529467200,99.36,101.43,WNW,28.0,9.0,,53.0,8.2,17.9,,,24100.0,3.1,,4.0,,,19.4,17.9,5180,14062
2018-06-20 01,1529470800,99.36,101.43,NNW,34.0,12.0,,64.0,10.6,17.4,,,24100.0,3.0,,2.0,,,18.6,17.4,4883,13307
2018-06-20 02,1529474400,99.31,101.38,N,0.0,12.0,,61.0,8.6,16.0,,,24100.0,2.9,,4.0,,,17.5,16.0,4668,12925
2018-06-20 03,1529478000,99.28,101.35,N,0.0,12.0,,64.0,8.9,15.6,,,24100.0,2.6,,5.0,,,16.0,15.5,4535,12630
2018-06-20 04,1529481600,99.25,101.32,N,0.0,12.0,,65.0,9.0,15.6,,,24100.0,2.2,,7.0,,,15.8,15.6,4558,12476
2018-06-20 05,1529485200,99.27,101.34,N,35.0,10.0,,64.0,8.7,15.4,,,24100.0,2.0,,7.0,,,15.6,15.3,4696,12837
2018-06-20 06,1529488800,99.31,101.38,N,35.0,9.0,,64.0,8.9,15.6,,,24100.0,1.8,,7.0,,,15.7,15.4,5138,13844
2018-06-20 07,1529492400,99.31,101.38,NNW,33.0,12.0,,62.0,9.1,16.3,,,24100.0,1.9,,7.0,,,16.3,15.6,5737,15183
2018-06-20 08,1529496000,99.27,101.34,N,35.0,7.0,,62.0,9.4,16.5,,,24100.0,2.1,,7.0,,,16.8,16.3,6065,15749
2018-06-20 09,1529499600,99.23,101.3,NNW,33.0,4.0,,60.0,9.9,17.8,,,24100.0,2.2,,8.0,,,17.8,16.5,6294,16087
2018-06-20 10,1529503200,99.21,101.27,NW,32.0,3.0,,57.0,10.2,18.9,,,24100.0,2.4,,8.0,,,18.9,17.8,6446,16068
2018-06-20 11,1529506800,99.19,101.24,NW,32.0,7.0,,55.0,10.5,19.8,,,24100.0,2.5,,8.0,,,19.9,18.8,6611,16110
2018-06-20 12,1529510400,99.18,101.23,WNW,28.0,3.0,,52.0,10.3,20.4,,,24100.0,2.6,,7.0,,,20.4,19.7,6715,16197
2018-06-20 13,1529514000,99.12,101.17,WNW,30.0,8.0,,44.0,9.7,22.3,,,24100.0,2.8,,8.0,,,22.6,20.3,6869,16504
2018-06-20 14,1529517600,99.07,101.12,NW,32.0,3.0,,42.0,10.0,23.7,,25.0,24100.0,3.1,,8.0,,,24.1,22.2,6986,16646
2018-06-20 15,1529521200,99.02,101.07,SSE,16.0,15.0,,43.0,12.0,25.2,,27.0,24100.0,3.5,,5.0,,,25.4,23.7,7103,16851
2018-06-20 16,1529524800,98.98,101.03,SSE,14.0,20.0,,44.0,11.4,24.2,,26.0,24100.0,3.6,,2.0,,,25.0,24.2,7246,17436
2018-06-20 17,1529528400,98.9,100.95,SE,14.0,18.0,,44.0,11.3,24.3,,26.0,24100.0,3.7,,2.0,,,24.6,23.8,7310,18024
2018-06-20 18,1529532000,98.86,100.91,SSE,16.0,19.0,,48.0,12.6,24.1,,27.0,24100.0,3.7,,2.0,,,24.5,23.9,7219,18248
2018-06-20 19,1529535600,98.85,100.9,SSE,14.0,17.0,,46.0,11.6,23.6,,26.0,24100.0,3.7,,5.0,,,24.3,23.6,7037,18317
2018-06-20 20,1529539200,98.86,100.91,SSE,15.0,15.0,,51.0,11.5,21.9,,,24100.0,3.7,,6.0,,,23.7,21.9,6770,17920
2018-06-20 21,1529542800,98.89,100.94,SE,14.0,8.0,,50.0,10.3,21.0,,,24100.0,3.7,,5.0,,,21.9,20.8,6688,17673
2018-06-20 22,1529546400,98.95,101.0,SSW,21.0,4.0,,51.0,10.2,20.5,,,24100.0,3.6,,4.0,,,21.0,20.3,6304,16671
2018-06-20 23,1529550000,99.01,101.06,W,26.0,7.0,,57.0,11.7,20.4,,,24100.0,3.5,,5.0,,,21.5,20.2,5738,15299
